type,locality,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,lift,gym,internet,ac,club,intercom,pool,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,activation_day,activation_month,activation_year,Total_amenities
2,Vignana Nagar,12.97286123,77.67893591,4,1,1,3,900,4.0,2.0,1,2.0,0.0,2.0,1,3,0.0,13000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,16,7,2017,4
2,"1st Stage, BTM Layout",12.92474887,77.60939862,4,0,1,1,1000,0.0,2.0,2,2.0,3.0,4.0,2,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2017,1
2,ITPL,12.9951601,77.71855164,4,1,1,1,801,3.0,1.0,2,2.0,1.0,4.0,3,1,2.0,12000.0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,19,7,2018,9
1,Indiranagar,12.97838586,77.64597921,4,0,1,3,700,8.0,1.0,1,2.0,4.0,4.0,1,1,1.0,9500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,30,5,2018,4
1,Jayanagara 9th Block,12.91721024,77.59644242,4,0,1,1,550,2.0,1.0,1,1.0,3.0,3.0,2,3,1.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,2018,1
2,Banashankari,12.92651935,77.56212049,2,0,1,2,550,10.0,2.0,3,1.0,2.0,3.0,1,3,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,14,4,2018,5
2,HSR Layout,12.9081357,77.647608,4,1,1,1,650,10.0,1.0,1,2.0,2.0,3.0,1,3,0.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,27,8,2017,4
2,Mudalapalya,12.973734,77.525637,2,1,1,3,1150,1.0,2.0,2,2.0,1.0,3.0,2,3,0.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,23,3,2018,3
3,Somasundarapalya,12.90009238,77.65169118,2,1,1,2,1500,13.0,3.0,4,3.0,1.0,4.0,2,1,1.0,22000.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,17,6,2018,7
3,Kumaraswamy Layout,12.90043409,77.57165793,2,1,1,3,1000,5.0,2.0,1,3.0,0.0,3.0,2,1,1.0,12000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,12,2017,4
2,Chansandra,12.97685871,77.76142876,2,1,1,3,1075,1.0,2.0,2,3.0,1.0,4.0,3,1,2.0,17500.0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,20,7,2018,11
2,"Prestige Ozone,Whitefield",12.958411,77.748173,2,0,1,3,1200,5.0,2.0,2,2.0,1.0,7.0,3,1,2.0,23000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,5,9,2018,10
2,Murgesh Pallya,12.95545774,77.65704018,2,0,1,3,1200,12.0,2.0,2,2.0,0.0,0.0,2,2,0.0,20000.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,4,11,2018,6
2,Panathur,12.9303678,77.702531,4,1,1,3,1090,0.0,2.0,1,2.0,4.0,4.0,3,1,2.0,20000.0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,30,10,2017,11
2,Pulikeshi Nagar,12.99484839,77.60868314,2,1,1,1,900,10.0,1.0,2,2.0,0.0,3.0,1,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,2017,1
2,Rajaji Nagar,12.9985533,77.5569402,4,1,0,1,850,1.0,1.0,4,0.0,0.0,1.0,2,2,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,2018,0
3,"Stage 2,Kumaraswamy Layout",12.9013295,77.5563989,4,1,1,3,1550,6.0,2.0,1,3.0,3.0,4.0,2,1,5.0,20000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,2,1,2018,12
1,HSR Layout,12.90663794,77.63887446,4,1,1,2,300,5.0,1.0,1,1.0,3.0,3.0,2,3,1.0,12000.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,5,8,2018,6
2,"Nallurhalli,Whitefield",12.9698775,77.7395299,2,1,1,3,1223,0.0,2.0,3,2.0,3.0,11.0,2,1,2.0,23000.0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,13,1,2018,8
2,Lakkasandra,12.94429,77.59734513,2,0,1,3,600,0.0,2.0,3,2.0,1.0,4.0,1,1,1.0,25000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,8,2017,3
1,Mahadevapura,12.99415351,77.66645198,2,1,1,1,500,1.0,1.0,1,1.0,1.0,2.0,2,2,1.0,12000.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25,7,2017,4
2,AECS Layout,12.96471859,77.71401759,2,0,1,3,1260,10.0,2.0,1,2.0,4.0,5.0,2,1,2.0,22000.0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,14,5,2018,7
2,Whitefield,12.97203461,77.75606419,4,1,1,1,900,1.0,2.0,2,2.0,2.0,2.0,2,3,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,2017,1
2,Whitefield,12.9703009,77.7394709,4,1,1,3,1200,0.0,2.0,2,3.0,3.0,10.0,2,1,2.0,25000.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,29,9,2017,18
2,Banashankari,12.92666313,77.56301014,4,1,1,3,1000,5.0,2.0,3,2.0,0.0,2.0,1,3,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,2,2018,3
3,"Kundalahalli Colony,Brookefield",12.9673089,77.7114052,2,1,1,2,1600,14.0,3.0,1,4.0,3.0,3.0,2,1,2.0,28000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,18,3,2018,13
1,Kaikondrahalli,12.91211083,77.67573197,4,1,0,1,400,5.0,1.0,1,0.0,2.0,3.0,2,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,7,2018,3
1,Thubarahalli,12.95362414,77.72112711,4,0,1,3,800,0.0,1.0,1,1.0,4.0,5.0,2,3,1.0,15000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,21,5,2018,6
1,HSR Layout,12.90884172,77.64579178,4,1,1,3,600,1.0,1.0,1,1.0,2.0,4.0,2,2,1.0,15000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,10,2017,2
2,Koramangala,12.92101953,77.63394147,4,0,1,1,500,10.0,1.0,4,2.0,1.0,3.0,2,1,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2018,1
2,Padmanabhanagar,12.91782721,77.55534038,2,1,1,3,1100,10.0,2.0,2,2.0,1.0,4.0,2,1,2.0,12000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,9,9,2017,5
2,BTM Layout,12.92290247,77.61890983,2,0,0,1,800,10.0,1.0,2,0.0,0.0,3.0,1,3,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2018,1
1,Whitefield,12.96595844,77.76379155,2,0,1,1,500,2.0,1.0,3,2.0,1.0,3.0,1,3,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,2018,1
2,Banashankari,12.94982258,77.54031307,2,1,1,3,1100,5.0,2.0,2,6.0,0.0,1.0,2,1,2.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,11,2018,3
2,Nagarbhavi,12.9574023,77.51890087,2,1,1,1,1200,1.0,2.0,2,2.0,3.0,3.0,1,3,2.0,14500.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,12,9,2017,3
2,Bellandur,12.92912774,77.67835276,4,1,1,3,1080,6.0,2.0,3,4.0,3.0,4.0,3,1,1.0,19000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,21,5,2018,4
1,HSR Layout,12.92304297,77.64659344,4,1,1,3,800,5.0,1.0,5,1.0,3.0,4.0,1,2,1.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,2018,0
2,Shanti Nagar,12.95928818,77.59917927,4,1,1,3,900,2.0,2.0,2,2.0,2.0,4.0,2,3,1.0,24000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,12,2018,3
3,Basaveshwar Nagar,12.98812906,77.54427263,2,1,1,3,1500,10.0,3.0,2,2.0,1.0,3.0,2,3,2.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,12,2017,1
1,Adugodi,12.93899423,77.61044158,4,1,1,1,450,1.0,1.0,2,2.0,2.0,4.0,2,3,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,31,7,2018,4
2,Doddanakundi,12.97132164,77.69307492,4,0,1,1,1050,8.0,2.0,2,2.0,0.0,2.0,2,3,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,31,5,2018,4
2,Varthur,12.93951702,77.73066711,4,0,1,3,1012,0.0,2.0,2,4.0,4.0,20.0,2,1,1.0,23000.0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,18,8,2017,12
3,Cox Town,12.99751205,77.62272304,2,0,1,3,1500,0.0,3.0,5,3.0,2.0,4.0,2,1,2.0,35000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,4,2018,4
3,"Seetharampalya,Hoodi",12.979968,77.711278,2,1,1,3,2350,1.0,4.0,1,4.0,6.0,12.0,1,1,2.0,44000.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,21,4,2018,18
3,Mahadevapura,12.98452521,77.6885958,4,0,1,3,1469,2.0,2.0,2,3.0,2.0,4.0,2,1,3.0,33000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,26,5,2018,10
1,"Basaveshwar Nagar, Bengaluru, Karnataka, India",12.9886182,77.5382864,2,1,1,3,900,10.0,1.0,3,2.0,0.0,2.0,2,3,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2018,0
2,Kodihalli,12.96055377,77.64742312,4,1,1,3,1100,1.0,2.0,1,2.0,2.0,4.0,2,1,1.0,23000.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,7,2017,3
2,Talacauvery Layout,12.96782735,77.67951499,2,0,1,3,1300,5.0,2.0,1,5.0,1.0,3.0,2,1,1.0,16000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26,7,2018,3
2,Basaveshwar Nagar,12.98937132,77.53863053,2,1,0,1,1200,10.0,1.0,1,0.0,0.0,1.0,2,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,27,11,2017,4
2,Basavanagudi,12.94306602,77.57796103,2,1,1,1,900,8.0,2.0,1,2.0,2.0,3.0,2,3,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,29,12,2017,5
2,Vijaya Nagar,12.97337647,77.54215537,2,1,1,1,1100,8.0,2.0,2,2.0,2.0,2.0,1,3,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,28,1,2018,2
2,HSR Layout,12.90086152,77.64706789,2,1,1,3,1200,6.0,2.0,2,5.0,4.0,4.0,2,1,2.0,24000.0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,3,8,2018,12
1,Rajajinagar,12.97615952,77.55220443,4,1,2,3,600,10.0,1.0,6,1.0,1.0,1.0,2,2,1.0,11500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,6,2018,4
3,Benson Town,12.9969651,77.6064883,4,1,1,3,1250,5.0,3.0,4,3.0,1.0,4.0,2,3,1.0,35000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,2018,3
2,Whitefield,12.96545797,77.75672711,2,1,0,3,1200,4.0,2.0,3,2.0,2.0,4.0,3,1,2.0,17000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,9,2017,3
2,Koramangala 3 Block,12.93088377,77.6227259,4,0,1,1,1200,1.0,2.0,8,2.0,1.0,2.0,2,1,0.0,36000.0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,16,5,2018,7
3,Ejipura,12.9313721,77.63745732,4,1,1,3,1590,7.0,3.0,1,5.0,4.0,5.0,2,1,2.0,36000.0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,8,4,2017,12
2,Bilekahalli,12.90439838,77.60638151,4,1,1,3,1000,1.0,2.0,2,2.0,1.0,4.0,2,3,1.0,30000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,13,12,2017,5
1,Jayanagar,12.91802696,77.59893956,4,1,1,1,500,0.0,1.0,2,1.0,1.0,4.0,2,2,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26,6,2018,3
3,JP Nagar 6th Phase,12.90392385,77.57846244,2,1,1,1,1500,5.0,3.0,1,3.0,0.0,2.0,2,2,0.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,2018,2
3,BTM 2nd Stage,12.91614881,77.6103388,2,1,1,1,1200,18.0,2.0,2,3.0,1.0,2.0,1,3,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,2017,2
1,Kaggadasapura,12.9691337,77.6691371,2,1,1,3,1100,2.0,2.0,2,1.0,0.0,4.0,2,1,1.0,16000.0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,24,1,2018,11
2,RR Nagar,12.9161739,77.501307,2,0,1,3,1280,4.0,2.0,1,2.0,3.0,3.0,2,1,1.0,18000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,21,3,2018,15
1,Banashankari,12.9425284,77.5553434,4,1,1,1,500,30.0,1.0,3,1.0,0.0,4.0,1,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,2018,1
2,Banashankari,12.93408428,77.53453493,2,1,1,1,800,7.0,1.0,1,2.0,0.0,2.0,1,3,0.0,12000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,21,10,2017,4
1,HSR Layout,12.91884477,77.6346043,4,1,1,1,450,6.0,1.0,2,1.0,3.0,4.0,2,3,1.0,10450.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,2018,2
2,JP Nagar,12.909814,77.58537215,2,0,1,2,1100,20.0,2.0,5,2.0,2.0,4.0,2,1,2.0,20000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,3,2018,2
2,Koramangala,12.92777936,77.62125361,4,1,1,1,1100,10.0,2.0,2,2.0,0.0,1.0,1,3,0.0,26500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,11,2017,2
2,HAL 3rd Stage,12.97167943,77.65678759,4,0,1,1,950,15.0,2.0,2,1.0,1.0,2.0,1,3,1.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,2017,2
2,Whitefield,12.97015995,77.73102281,2,1,1,3,1295,4.0,2.0,2,4.0,3.0,3.0,3,1,2.0,22000.0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,2,5,2018,14
1,Munnekollal,12.94372879,77.71014607,4,0,1,1,500,0.0,1.0,2,1.0,1.0,5.0,3,3,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15,12,2017,2
1,BTM 2nd Stage,12.91411186,77.61077626,4,1,1,1,600,5.0,1.0,2,1.0,1.0,2.0,1,3,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2018,1
3,Bellandur,12.9255248,77.6734803,2,1,1,3,2100,5.0,3.0,2,8.0,6.0,10.0,2,1,2.0,36000.0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,4,12,2018,14
2,Adugodi,12.94170033,77.60906991,2,1,1,1,750,3.0,2.0,1,2.0,1.0,3.0,1,2,1.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2018,0
2,Chansandra,12.9785793,77.7693796,2,1,1,3,1170,0.0,2.0,2,2.0,0.0,5.0,3,1,0.0,17000.0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,7,5,2018,7
1,HSR Layout 2nd Sector,12.90976593,77.649448,4,1,1,1,500,5.0,1.0,3,1.0,3.0,3.0,1,3,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,10,2018,4
2,"Kadubeesanahalli,Panathur",12.9340697,77.6986367,2,1,1,3,1400,4.0,2.0,2,3.0,7.0,8.0,3,1,3.0,23000.0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,14,4,2018,14
2,Varthur,12.93951702,77.73066711,4,1,1,3,1205,0.0,2.0,2,2.0,1.0,13.0,2,1,2.0,25000.0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,17,10,2017,9
3,Kempapura Agrahara,12.97509486,77.55726716,2,1,0,1,1200,0.0,3.0,2,0.0,2.0,2.0,2,3,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,2017,1
3,Padmanabhanagar,12.91786643,77.55529478,2,1,1,3,1600,9.0,2.0,1,3.0,0.0,4.0,2,1,2.0,22000.0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,21,8,2017,8
3,Chikkalasandra,12.91273148,77.54267567,2,1,1,3,1450,0.0,2.0,4,6.0,2.0,5.0,2,1,1.0,17000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,23,10,2017,5
4,Marathahalli,12.9614714,77.7433491,2,1,1,3,2400,0.0,3.0,1,0.0,0.0,2.0,2,2,3.0,40000.0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,26,12,2017,15
2,HSR Layout,12.90503918,77.64258366,4,1,1,1,1000,0.0,2.0,1,2.0,0.0,2.0,1,3,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2018,1
1,Balaji Nagar,12.92506162,77.60764549,4,0,1,1,600,9.0,1.0,2,1.0,1.0,2.0,2,3,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,2017,1
2,Marathahalli,12.96432352,77.71577775,2,1,1,2,950,3.0,2.0,2,2.0,2.0,3.0,2,3,2.0,15500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,5,2018,1
3,Doddanekkundi,12.98041355,77.6925949,4,1,1,3,1867,0.0,3.0,2,3.0,5.0,8.0,1,1,2.0,35000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,7,2018,19
2,Srirampura,12.98400624,77.56571024,4,1,1,1,900,12.0,2.0,4,2.0,0.0,3.0,2,3,0.0,13000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,18,3,2018,4
2,Pallikaranai,12.94316009,80.20669145,4,1,1,3,1350,3.0,2.0,1,2.0,0.0,0.0,3,2,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,2,2018,4
3,Whitefield,12.95248979,77.72055076,2,1,1,3,1441,3.0,2.0,2,3.0,1.0,4.0,3,1,4.0,20000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,7,12,2018,15
2,Ejipura,12.94018442,77.62770679,2,1,1,1,720,4.0,1.0,2,2.0,3.0,3.0,1,3,2.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,2017,1
1,Munnekollal,12.95010133,77.70707844,4,1,1,1,500,5.0,1.0,2,1.0,0.0,2.0,2,3,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,7,2018,3
2,"Gandhi Nagar,Munnekollal",12.9535794,77.7113495,4,1,1,3,1150,0.0,2.0,1,2.0,3.0,4.0,2,1,2.0,30000.0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,12,8,2017,12
2,Banashankari,12.92270511,77.56011304,2,1,1,1,1200,5.0,1.0,5,2.0,0.0,2.0,2,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,10,2017,3
2,Whitefield,12.9813411,77.7566155,2,1,1,3,1080,3.0,2.0,1,2.0,0.0,2.0,3,3,2.0,18000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,19,5,2018,6
2,"Stage 2,BTM Layout",12.9143957,77.6229595,2,1,1,3,1121,3.0,2.0,2,2.0,1.0,4.0,2,1,2.0,21000.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7,4,2018,7
3,Hoodi,12.9940136,77.7156982,2,0,1,3,1810,3.0,2.0,2,3.0,1.0,13.0,2,1,3.0,31000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,22,7,2018,14
2,Basaweshwara Nagar,12.9863312,77.54043026,4,1,0,1,650,8.0,1.0,1,0.0,1.0,2.0,1,3,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2018,1
2,Thirumalashettyhally,12.9834759,77.7755112,4,1,1,3,1070,0.0,2.0,3,3.0,3.0,4.0,3,1,2.0,14000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,5,2,2018,9
3,Whitefield Hope Farm Junction,12.98239517,77.76009369,2,1,1,3,1785,2.0,3.0,3,3.0,9.0,14.0,2,1,2.0,30000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,28,12,2017,12
2,Benson Town,12.99881043,77.60687904,4,1,1,3,1100,8.0,2.0,2,3.0,1.0,4.0,1,1,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,6,2018,2
1,Kaikondrahalli,12.91199782,77.67728906,4,0,1,1,750,0.0,1.0,2,2.0,4.0,4.0,1,2,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,2018,1
2,Ejipura,12.94510522,77.62878165,4,1,1,3,1200,5.0,2.0,2,2.0,0.0,3.0,2,1,0.0,22000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,7,1,2018,6
3,Doddakannelli,12.9266218,77.6948824,2,1,1,3,1610,1.0,3.0,2,2.0,3.0,4.0,3,1,2.0,27000.0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,31,5,2018,10
3,"Doddanekundi,Mahadevapura",12.9792524,77.6945853,2,1,1,2,1670,10.0,3.0,5,4.0,9.0,11.0,1,1,2.0,38000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,28,5,2018,16
3,JP Nagar,12.90574808,77.58520186,2,1,1,3,1800,15.0,3.0,3,4.0,0.0,1.0,1,2,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,2017,1
2,AECS Layout - A Block,12.96404877,77.71226203,4,1,1,3,1200,4.0,2.0,1,2.0,1.0,2.0,2,3,1.0,21000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10,3,2017,4
2,BTM Layout,12.92077644,77.61778392,4,0,1,1,900,4.0,2.0,2,2.0,0.0,1.0,2,2,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,2018,0
3,Whitefield,12.98507753,77.75208366,2,0,1,3,1704,0.0,3.0,6,3.0,12.0,19.0,2,1,1.0,30000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,30,10,2017,14
2,Jayanagar,12.91430209,77.5932927,4,1,1,3,1100,3.0,2.0,2,2.0,3.0,4.0,1,3,1.0,21500.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,2018,2
1,Vibhutipura,12.96770068,77.67850304,2,1,1,1,600,3.0,1.0,1,1.0,1.0,3.0,2,1,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,7,2018,1
2,Bommanahalli,12.91080863,77.62132952,4,1,1,2,1200,4.0,3.0,1,2.0,1.0,3.0,3,1,2.0,15000.0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,12,3,2017,7
2,Mahadevapura,12.99160005,77.66838585,4,0,2,3,1100,10.0,2.0,2,2.0,1.0,4.0,1,1,2.0,24000.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,29,7,2017,6
2,Ejipura,12.94660113,77.62638579,4,1,1,1,770,5.0,2.0,1,0.0,2.0,2.0,2,2,0.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,2018,0
3,Kodipur,12.91057586,77.52859947,2,1,1,3,1350,1.0,2.0,2,3.0,2.0,3.0,3,1,2.0,12000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,16,2,2018,5
2,Marathahalli,12.95985095,77.70179268,4,1,1,3,800,7.0,2.0,2,5.0,1.0,2.0,1,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,2018,2
1,Madiwala,12.9242558,77.6158808,4,0,0,1,600,10.0,1.0,1,0.0,0.0,2.0,1,3,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,3,2017,3
2,"Eastwood Township,Kasavanahalli",12.9012613,77.6737026,4,1,1,3,950,5.0,2.0,3,2.0,3.0,4.0,2,1,2.0,16500.0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,7,1,2018,14
3,Banashankari,12.94509673,77.5409272,4,0,1,1,1200,5.0,2.0,2,3.0,0.0,2.0,2,3,0.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,4,2017,2
3,Bellandur,12.92372476,77.68467775,2,0,1,3,1800,0.0,3.0,2,6.0,0.0,10.0,1,1,3.0,42000.0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,27,8,2017,9
3,Rajaji Nagar,12.99874405,77.55240733,4,1,1,2,2000,7.0,3.0,1,3.0,3.0,4.0,2,1,1.0,36000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,9,2018,4
