type,locality,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,lift,gym,internet,ac,club,intercom,pool,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,activation_day,activation_month,activation_year,Total_amenities
BHK3,Jayanagar,12.94376529,77.58507819,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,2000,15.0,2.0,N,2.0,0.0,2.0,CORP_BORE,IF,0.0,45000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,3,2018,3
BHK2,HSR Layout,12.90725782,77.63310991,FAMILY,0,SEMI_FURNISHED,BOTH,660,2.0,2.0,W,2.0,1.0,1.0,CORPORATION,IF,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,2017,1
BHK2,Basaveshwar Nagar,12.98620629,77.53762756,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1400,15.0,2.0,E,5.0,2.0,4.0,CORPORATION,IF,0.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,2017,1
BHK1,Kasavanahalli,12.91054668,77.67708112,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,500,1.0,1.0,E,1.0,1.0,4.0,CORP_BORE,IF,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,6,2018,2
BHK2,Suddagunte Palya,12.93458527,77.60203241,ANYONE,1,SEMI_FURNISHED,BOTH,1000,5.0,2.0,E,2.0,0.0,4.0,CORP_BORE,AP,1.0,28000.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,3,2018,6
RK1,Koramangala,12.92996781,77.63077655,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,300,2.0,1.0,N,0.0,0.0,4.0,CORP_BORE,AP,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,4,2018,2
BHK3,Chansandra,12.9789203,77.7598167,FAMILY,1,SEMI_FURNISHED,BOTH,2483,0.0,3.0,NW,3.0,2.0,2.0,CORPORATION,IH,1.0,40000.0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,7,7,2017,13
BHK2,BTM Layout 1,12.92481873,77.615127,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,8.0,2.0,E,2.0,0.0,3.0,CORPORATION,IH,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,2018,0
BHK2,Kadugodi,12.99826582,77.75984476,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,950,10.0,2.0,NE,3.0,1.0,2.0,CORP_BORE,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,6,2018,3
BHK1,Basaveshwar Nagar,12.98327577,77.53469649,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,5.0,2.0,N,1.0,1.0,1.0,CORP_BORE,IF,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,2017,1
BHK2,Vimanapura,12.96254093,77.67066299,ANYONE,1,SEMI_FURNISHED,BOTH,750,6.0,2.0,N,2.0,2.0,3.0,CORP_BORE,IF,2.0,12000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,10,2017,2
BHK2,BTM Layout 2nd Stage,12.90877188,77.61074529,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,3.0,2.0,E,2.0,4.0,5.0,CORP_BORE,IF,1.0,19500.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,8,2018,3
BHK2,Whitefield,12.9672257,77.7394432,FAMILY,1,SEMI_FURNISHED,BOTH,1190,1.0,2.0,E,1.0,1.0,4.0,BOREWELL,AP,2.0,21000.0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,19,1,2018,12
BHK2,HSR layout Sector 2,12.90776346,77.64526651,FAMILY,1,SEMI_FURNISHED,BOTH,1200,3.0,2.0,E,2.0,1.0,3.0,CORP_BORE,IH,2.0,24000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,2,2018,2
BHK2,Jagadish Nagar,12.97161801,77.66475342,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,E,2.0,0.0,2.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2018,1
BHK2,BTM Layout 1st Stage,12.91922844,77.6117717,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1100,10.0,2.0,W,2.0,0.0,2.0,CORPORATION,IH,0.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,2018,0
BHK2,Chamrajpet,12.9578936,77.5652387,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1000,0.0,2.0,E,2.0,1.0,1.0,CORPORATION,IF,0.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2018,0
BHK2,Basaveshwaranagar,12.98845374,77.54157321,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,2.0,N,2.0,1.0,1.0,CORP_BORE,IF,1.0,21000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,12,2017,1
BHK4,Banashankari,12.92645887,77.55101472,FAMILY,1,SEMI_FURNISHED,BOTH,3600,15.0,3.0,N,5.0,0.0,1.0,CORPORATION,IH,1.0,28000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,28,10,2017,4
BHK2,Murgesh Pallya,12.95304381,77.65283052,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1800,15.0,2.0,N,2.0,0.0,2.0,CORPORATION,IF,0.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,2018,1
BHK2,"Banashankari Stage I, Banashankari",12.9407979,77.5452885,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1450,6.0,3.0,W,2.0,0.0,2.0,CORPORATION,IF,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2018,1
BHK2,Jogupalya,12.9742662,77.632315,FAMILY,1,SEMI_FURNISHED,BOTH,1040,15.0,2.0,W,4.0,1.0,3.0,CORPORATION,AP,2.0,23000.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,16,6,2018,7
BHK2,Ejipura,12.94518857,77.62550965,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,750,6.0,2.0,W,2.0,1.0,4.0,CORP_BORE,IF,1.0,14000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,2018,2
BHK2,RR Nagar,12.91270954,77.51277372,FAMILY,1,SEMI_FURNISHED,BOTH,1200,7.0,2.0,E,2.0,0.0,1.0,CORPORATION,IF,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,30,8,2017,3
BHK2,Kaikondrahalli,12.9150611,77.6762644,FAMILY,1,SEMI_FURNISHED,BOTH,1305,10.0,2.0,NE,2.0,2.0,8.0,BOREWELL,AP,3.0,31000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,19,5,2018,10
BHK3,Jayanagar,12.92262793,77.59331074,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1000,7.0,2.0,S,3.0,2.0,2.0,CORPORATION,IF,1.0,21000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,12,2017,3
BHK2,Kundalahalli,12.96555373,77.71632663,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,1.0,1.0,E,2.0,2.0,4.0,CORP_BORE,AP,0.0,22000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,15,4,2018,5
BHK2,Banashankari 3rd Stage,12.92315056,77.54830152,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1200,5.0,2.0,E,4.0,0.0,2.0,CORP_BORE,IF,1.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,22,7,2017,4
BHK3,"Adarsh Palm Retreat,Doddakannelli",12.9213425,77.6962315,FAMILY,1,SEMI_FURNISHED,BOTH,2000,1.0,3.0,NE,3.0,1.0,15.0,BOREWELL,AP,2.0,45000.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,14,4,2018,14
BHK1,"R K Bakery, SGR Dental College Road, Munnekollal, Bengaluru, Karnataka, India",12.9334394,77.6888564,ANYONE,1,SEMI_FURNISHED,BOTH,550,0.0,1.0,N,2.0,2.0,4.0,CORP_BORE,IF,1.0,12500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,21,11,2017,2
RK1,"2nd Block Koramangala, Koramangala, Bengaluru, Karnataka, India",12.9257782,77.6237556,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,250,3.0,1.0,W,1.0,1.0,1.0,CORPORATION,IF,1.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2018,0
BHK2,Whitefield,12.95627444,77.73051516,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,1000,0.0,2.0,E,2.0,0.0,3.0,BOREWELL,IF,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,18,4,2018,4
BHK2,Kasavanahalli,12.9086439,77.6790248,FAMILY,1,SEMI_FURNISHED,BOTH,1150,5.0,2.0,E,2.0,1.0,4.0,CORP_BORE,AP,1.0,25000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,3,2018,4
BHK2,BTM Layout,12.9210767,77.60230048,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,W,3.0,3.0,3.0,CORPORATION,IF,1.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,12,2017,1
BHK2,Brookefield,12.96441667,77.7261273,FAMILY,1,SEMI_FURNISHED,BOTH,1200,2.0,2.0,E,2.0,1.0,3.0,CORP_BORE,IF,3.0,24000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,5,11,2018,5
BHK2,Uttarahalli Hobli,12.90881314,77.54870372,FAMILY,0,SEMI_FURNISHED,BOTH,700,0.0,2.0,E,2.0,2.0,2.0,CORP_BORE,IF,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,2017,1
BHK2,"77/16, 1st Main Rd, RK Layout 2nd Stage, Padmanabhanagar, Bengaluru, Karnataka 560070, India,Bengaluru",12.91912585,77.56155711,FAMILY,0,SEMI_FURNISHED,BOTH,1100,10.0,2.0,N,2.0,0.0,1.0,CORP_BORE,IF,2.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,2,2018,3
BHK2,Kumaraswamy Layout,12.9010291,77.56418722,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,E,2.0,3.0,4.0,CORPORATION,IF,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,5,2018,3
RK1,HSR Layout,12.90947206,77.64317351,BACHELOR,0,SEMI_FURNISHED,NONE,500,4.0,1.0,N,1.0,0.0,3.0,CORPORATION,IF,0.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2018,0
BHK3,Jaya Nagar,12.92447434,77.6000931,FAMILY,0,SEMI_FURNISHED,BOTH,2500,5.0,3.0,E,3.0,0.0,0.0,CORP_BORE,IH,1.0,31000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,2018,4
BHK3,Banashankari 3rd Stage,12.92812841,77.54509582,FAMILY,1,SEMI_FURNISHED,BOTH,1700,12.0,2.0,E,6.0,1.0,3.0,CORPORATION,IF,3.0,24000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,2018,6
BHK1,"Defence Colony, Indiranagar, Bengaluru, Karnataka, India",12.97618075,77.64233433,ANYONE,0,FULLY_FURNISHED,BOTH,800,30.0,1.0,N,3.0,2.0,2.0,CORPORATION,AP,1.0,40000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,2018,1
BHK2,Banashankari 3rd Stage,12.92303874,77.55321605,ANYONE,1,SEMI_FURNISHED,BOTH,1100,8.0,1.0,N,1.0,2.0,3.0,CORP_BORE,IF,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,9,2017,2
BHK3,"Nallurhalli,Whitefield",12.9692631,77.7388592,ANYONE,1,SEMI_FURNISHED,BOTH,1805,5.0,3.0,E,3.0,11.0,12.0,BOREWELL,AP,2.0,36000.0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,6,12,2018,10
BHK2,Varthur,12.93951702,77.73066711,ANYONE,1,SEMI_FURNISHED,BOTH,1012,0.0,2.0,E,3.0,2.0,12.0,BOREWELL,AP,1.0,22000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,18,8,2017,9
BHK3,Marathahalli,12.9555955,77.7124106,FAMILY,1,SEMI_FURNISHED,BOTH,2750,8.0,3.0,E,3.0,0.0,5.0,CORPORATION,AP,1.0,27000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,2,2,2018,14
BHK2,BTM 1st Stage,12.92039992,77.60693202,ANYONE,1,SEMI_FURNISHED,NONE,1200,5.0,2.0,E,2.0,2.0,2.0,CORP_BORE,IF,0.0,15500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,1,2018,3
BHK3,Sarjapur Road Wipro To Railway Crossing,12.90999985,77.69999695,ANYONE,1,FULLY_FURNISHED,BOTH,1385,3.0,2.0,E,10.0,3.0,4.0,BOREWELL,AP,1.0,32500.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,7,5,2018,14
BHK3,Deepanjali Nagar,12.95228129,77.53683552,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,1.0,2.0,N,3.0,3.0,4.0,CORP_BORE,IF,1.0,25000.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,18,7,2018,8
BHK2,Bangalore,12.903193,77.5997558,FAMILY,1,SEMI_FURNISHED,BOTH,1000,10.0,2.0,NE,2.0,4.0,6.0,CORP_BORE,AP,1.0,20000.0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,30,3,2018,10
BHK2,BTM Layout,12.90918344,77.6121788,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,N,2.0,2.0,2.0,CORP_BORE,IF,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,7,2018,3
BHK1,BTM 2nd Stage,12.91063334,77.60472008,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,10.0,1.0,NW,1.0,0.0,4.0,CORP_BORE,AP,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,11,2018,3
BHK3,Annapurneshwari Nagar,12.97761262,77.50571716,FAMILY,1,SEMI_FURNISHED,BOTH,1200,5.0,2.0,E,2.0,2.0,3.0,CORPORATION,IH,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,2018,1
BHK2,"Thigalarapalya,Hoodi",12.9913591,77.7293613,FAMILY,1,FULLY_FURNISHED,BOTH,1207,2.0,2.0,E,3.0,6.0,15.0,CORP_BORE,AP,2.0,39000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,21,1,2018,17
BHK2,Panathur,12.93767584,77.7065041,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,700,3.0,2.0,E,1.0,0.0,4.0,BOREWELL,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2018,1
BHK3,Udaya Nagar,12.99077193,77.67318827,FAMILY,1,SEMI_FURNISHED,BOTH,1500,10.0,2.0,E,2.0,1.0,1.0,CORPORATION,IF,0.0,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,8,2017,1
BHK2,HSR Layout,12.91914887,77.63756863,ANYONE,1,SEMI_FURNISHED,BOTH,900,6.0,2.0,N,2.0,1.0,2.0,CORP_BORE,IF,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,4,2017,3
BHK2,Ejipura,12.9448961,77.62862407,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,900,10.0,2.0,N,2.0,0.0,3.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,3,2018,3
BHK1,BTM Layout,12.91673314,77.60993664,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,550,3.0,1.0,N,1.0,1.0,5.0,CORPORATION,IF,0.0,8700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2017,0
BHK2,Brookefield,12.95834639,77.71710711,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,2.0,N,2.0,0.0,0.0,CORPORATION,IH,0.0,20000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26,7,2018,3
BHK2,Banashankari,12.91671401,77.56216826,FAMILY,1,SEMI_FURNISHED,BOTH,1000,8.0,2.0,E,2.0,1.0,1.0,CORPORATION,IF,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,2017,1
BHK2,Bellandur,12.9296125,77.6733168,FAMILY,1,SEMI_FURNISHED,BOTH,1108,0.0,2.0,W,2.0,3.0,4.0,CORP_BORE,AP,2.0,23000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,19,5,2018,15
BHK1,Marathahalli,12.9496033,77.70212533,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,2.0,1.0,E,1.0,1.0,3.0,CORP_BORE,IF,1.0,11000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,16,10,2017,5
BHK3,"Adarsh Palm Retreat,Bellandur",12.9203309,77.6884818,FAMILY,1,SEMI_FURNISHED,BOTH,1880,8.0,4.0,W,3.0,2.0,10.0,CORP_BORE,AP,3.0,45000.0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,16,2,2018,13
BHK3,Kaikondrahalli,12.914521,77.6724762,ANYONE,1,SEMI_FURNISHED,BOTH,1420,3.0,2.0,E,3.0,3.0,6.0,BOREWELL,AP,3.0,23000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,3,2018,15
BHK4PLUS,Nagarbhavi,12.98044743,77.50994094,ANYONE,0,SEMI_FURNISHED,BOTH,2500,10.0,4.0,E,5.0,0.0,2.0,CORP_BORE,IF,1.0,35000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25,1,2018,3
BHK3,"Balaji Layout,Kaggadasapura",12.9783896,77.67906275,FAMILY,1,SEMI_FURNISHED,BOTH,1425,5.0,3.0,N,3.0,1.0,3.0,CORP_BORE,AP,2.0,23000.0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,15,7,2018,8
BHK3,C V Raman Nagar,12.98512877,77.67586581,FAMILY,1,SEMI_FURNISHED,BOTH,1480,7.0,2.0,SE,2.0,0.0,4.0,CORP_BORE,AP,2.0,20000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,30,10,2017,5
BHK3,"HSR Layout, Sector 1",12.91308429,77.66562271,FAMILY,1,SEMI_FURNISHED,BOTH,2000,3.0,3.0,NE,6.0,5.0,17.0,CORP_BORE,AP,1.0,38000.0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,9,9,2017,10
BHK2,"Ranka Colony,Bilekahalli",12.90307247,77.60596742,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1032,7.0,2.0,N,2.0,10.0,11.0,CORP_BORE,AP,3.0,30000.0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,17,7,2017,12
BHK2,Jogupalya,12.96946806,77.62524405,ANYONE,1,SEMI_FURNISHED,BOTH,1400,3.0,2.0,E,2.0,4.0,4.0,CORP_BORE,IH,2.0,26000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,7,2018,3
BHK1,Jayanagar,12.91926213,77.58888247,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,7.0,1.0,E,1.0,0.0,2.0,CORPORATION,IF,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,5,2018,2
BHK1,Kamaksipalya,12.98619915,77.52578551,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,0.0,1.0,E,1.0,2.0,2.0,CORP_BORE,IF,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,4,2018,2
BHK3,Ulsoor,12.97621756,77.62656681,ANYONE,1,SEMI_FURNISHED,BOTH,1200,7.0,4.0,S,3.0,0.0,2.0,CORPORATION,IF,3.0,30000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,2017,2
BHK3,"Kadubeesanahalli,Panathur",12.9390089,77.6958318,ANYONE,1,SEMI_FURNISHED,BOTH,1680,12.0,3.0,E,4.0,0.0,3.0,BOREWELL,AP,2.0,32000.0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,5,10,2018,11
BHK3,HAL 2nd Stage,12.97277797,77.63898136,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1857,10.0,3.0,N,3.0,1.0,3.0,CORPORATION,AP,3.0,50000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,2,2017,4
BHK2,Bellandur,12.92513943,77.67053223,ANYONE,1,SEMI_FURNISHED,BOTH,1375,7.0,2.0,E,2.0,2.0,4.0,BOREWELL,AP,4.0,27000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,18,7,2017,9
BHK2,Banashankari,12.92908703,77.55925375,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1000,15.0,1.0,N,2.0,1.0,2.0,CORPORATION,IF,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2018,1
BHK2,Brookefield,12.95990843,77.71980861,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,1.0,2.0,N,2.0,2.0,4.0,CORP_BORE,IF,0.0,19000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,7,2017,2
BHK1,Ejipura,12.94525453,77.62586224,ANYONE,1,SEMI_FURNISHED,BOTH,600,5.0,1.0,E,1.0,1.0,2.0,CORP_BORE,AP,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,12,2018,2
BHK2,"Vijay Nagar, Whitefield",12.97541841,77.75929621,FAMILY,1,SEMI_FURNISHED,BOTH,1100,1.0,2.0,E,2.0,0.0,4.0,BOREWELL,AP,1.0,22000.0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,5,10,2018,7
BHK2,Koramangala,12.93407152,77.63381785,ANYONE,1,SEMI_FURNISHED,BOTH,800,6.0,2.0,N,4.0,2.0,2.0,CORP_BORE,IF,2.0,20000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,9,2018,2
BHK2,"Channasandra, Srinivaspura",12.90014096,77.51881344,FAMILY,1,FULLY_FURNISHED,BOTH,1140,2.0,2.0,E,2.0,2.0,4.0,CORP_BORE,AP,2.0,13000.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,5,8,2018,6
BHK2,Whitefield,12.9695727,77.7405222,FAMILY,1,SEMI_FURNISHED,BOTH,1385,4.0,3.0,E,2.0,3.0,3.0,BOREWELL,AP,1.0,21000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,6,2018,17
BHK1,Jayanagar,12.92607261,77.58366956,ANYONE,1,FULLY_FURNISHED,TWO_WHEELER,1000,3.0,1.0,E,2.0,1.0,3.0,CORP_BORE,IF,1.0,15000.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,26,10,2017,4
BHK2,Mahadevapura,12.99971607,77.68222902,FAMILY,1,SEMI_FURNISHED,BOTH,1200,10.0,1.0,E,2.0,0.0,2.0,CORP_BORE,IF,0.0,13000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,7,2018,4
BHK1,Munnekollal,12.94346477,77.71013534,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,800,1.0,1.0,N,1.0,4.0,4.0,BOREWELL,IF,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,5,2018,3
BHK3,Kodihalli,12.96563163,77.6493784,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,11.0,2.0,E,2.0,2.0,3.0,CORP_BORE,IF,2.0,23000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,2018,1
BHK2,Girinagar,12.94159776,77.54072373,FAMILY,0,SEMI_FURNISHED,BOTH,900,10.0,1.0,E,2.0,1.0,2.0,CORPORATION,IF,1.0,19000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2018,1
BHK2,C V Raman Nagar,12.99235471,77.6623473,ANYONE,1,SEMI_FURNISHED,BOTH,1200,6.0,2.0,E,2.0,4.0,4.0,CORP_BORE,AP,2.0,18000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,6,2017,4
BHK2,Jeevan Bhima Nagar,12.96459444,77.65645585,ANYONE,1,SEMI_FURNISHED,BOTH,1000,10.0,2.0,E,2.0,1.0,3.0,CORPORATION,AP,2.0,15000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,1,2017,4
RK1,Munnekollal,12.95355256,77.71638921,ANYONE,1,SEMI_FURNISHED,BOTH,250,1.0,1.0,N,2.0,3.0,3.0,BOREWELL,IF,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,3,2018,2
BHK2,HSR Layout,12.91136049,77.63210419,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,N,1.0,2.0,2.0,CORP_BORE,IH,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,7,2018,1
BHK2,Whitefield,12.9643366,77.75867973,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,8.0,2.0,NE,2.0,1.0,2.0,CORPORATION,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25,4,2018,3
